# SHOT START
# legend_version=1
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
92267,0.952,0.951,1.100,1.100,1.100,1.100,0.000,16.66,0.1666,2.688,0.000,16.66,16.66,0.00,0,0,-1.35921,16.66,16.66,0.00,0,0,16.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.57,16.68,0.89,0.954,0.972,2.642,-0.002,0.155,16.66,16,0.3025
92402,0.952,0.951,1.100,1.100,1.100,1.100,0.000,16.73,0.1673,2.686,0.000,16.73,16.73,0.00,0,0,-1.37264,16.73,16.73,0.00,0,0,16.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.60,16.71,0.89,0.955,0.974,2.642,-0.003,0.151,16.73,16,0.4863
92529,0.956,0.956,1.100,1.100,1.100,1.100,0.000,16.65,0.1665,2.679,0.000,16.65,16.65,0.00,0,0,-1.39006,16.65,16.65,0.00,0,0,16.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.51,16.65,0.86,0.960,0.977,2.635,-0.003,0.143,16.65,17,0.0933
92660,0.961,0.960,1.100,1.100,1.100,1.100,0.000,16.55,0.1655,2.673,0.000,16.55,16.55,0.00,0,0,-1.40279,16.55,16.55,0.00,0,0,16.55,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.41,16.57,0.84,0.963,0.980,2.628,-0.002,0.137,16.55,17,-0.1467
92788,0.960,0.960,1.100,1.100,1.100,1.100,0.000,16.65,0.1665,2.671,0.000,16.65,16.65,0.00,0,0,-1.41542,16.65,16.65,0.00,0,0,16.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.46,16.63,0.83,0.964,0.981,2.628,-0.003,0.134,16.65,17,-0.2239
92919,0.963,0.963,1.100,1.100,1.100,1.100,0.000,16.73,0.1673,2.671,0.000,16.73,16.73,0.00,0,0,-1.44033,16.73,16.73,0.00,0,0,16.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.51,16.69,0.82,0.966,0.984,2.635,-0.003,0.128,16.73,17,-0.0263
93045,0.965,0.965,1.100,1.100,1.100,1.100,0.000,16.75,0.1675,2.673,0.000,16.75,16.75,0.00,0,0,-1.45664,16.75,16.75,0.00,0,0,16.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.52,16.72,0.81,0.968,0.986,2.641,-0.003,0.124,16.75,17,-0.0302
93176,0.966,0.967,1.100,1.100,1.100,1.100,0.000,16.75,0.1675,2.673,0.000,16.75,16.75,0.00,0,0,-1.46862,16.75,16.75,0.00,0,0,16.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.52,16.72,0.79,0.970,0.987,2.641,-0.004,0.121,16.75,17,0.1294
93301,0.971,0.971,1.100,1.100,1.100,1.100,0.000,16.66,0.1666,2.670,0.000,16.66,16.66,0.00,0,0,-1.48029,16.66,16.66,0.00,0,0,16.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.43,16.66,0.77,0.974,0.990,2.636,-0.003,0.115,16.66,17,0.0673
93435,0.974,0.973,1.100,1.100,1.100,1.100,0.000,16.64,0.1664,2.666,0.000,16.64,16.64,0.00,0,0,-1.49554,16.64,16.64,0.00,0,0,16.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.39,16.63,0.76,0.977,0.992,2.631,-0.003,0.110,16.64,17,-0.4374
93559,0.973,0.974,1.100,1.100,1.100,1.100,0.000,16.72,0.1672,2.666,0.000,16.72,16.72,0.00,0,0,-1.50688,16.72,16.72,0.00,0,0,16.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.44,16.69,0.75,0.977,0.993,2.634,-0.004,0.108,16.72,17,-0.3882
93696,0.979,0.978,1.100,1.100,1.100,1.100,0.000,16.62,0.1662,2.665,0.000,16.62,16.62,0.00,0,0,-1.51799,16.62,16.62,0.00,0,0,16.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.35,16.62,0.73,0.981,0.996,2.632,-0.001,0.104,16.62,17,-0.4390
93821,0.983,0.981,1.100,1.100,1.100,1.100,0.000,16.54,0.1654,2.662,0.000,16.54,16.54,0.00,0,0,-1.52885,16.54,16.54,0.00,0,0,16.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.28,16.57,0.71,0.984,0.998,2.628,-0.000,0.099,16.54,16,0.3467
93951,0.983,0.981,1.100,1.100,1.100,1.100,0.000,16.62,0.1662,2.661,0.000,16.62,16.62,0.00,0,0,-1.53964,16.62,16.62,0.00,0,0,16.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.32,16.61,0.71,0.984,0.999,2.629,-0.001,0.097,16.62,16,0.2754
94079,0.986,0.984,1.100,1.100,1.100,1.100,0.000,16.57,0.1657,2.659,0.000,16.57,16.57,0.00,0,0,-1.55020,16.57,16.57,0.00,0,0,16.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.27,16.58,0.69,0.987,1.001,2.627,-0.001,0.094,16.57,16,0.0889
94216,0.988,0.987,1.100,1.100,1.100,1.100,0.000,16.56,0.1656,2.655,0.000,16.56,16.56,0.00,0,0,-1.56740,16.56,16.56,0.00,0,0,16.56,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.24,16.57,0.68,0.990,1.003,2.623,-0.002,0.089,16.56,17,0.0047
94342,0.988,0.988,1.100,1.100,1.100,1.100,0.000,16.64,0.1664,2.654,0.000,16.64,16.64,0.00,0,0,-1.58429,16.64,16.64,0.00,0,0,16.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.28,16.61,0.67,0.991,1.005,2.625,-0.003,0.085,16.64,17,0.1016
94472,0.988,0.988,1.100,1.100,1.100,1.100,0.000,16.75,0.1675,2.659,0.000,16.75,16.75,0.00,0,0,-1.59774,16.75,16.75,0.00,0,0,16.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.37,16.70,0.67,0.991,1.006,2.635,-0.003,0.084,16.75,17,-0.0052
94596,0.989,0.989,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.663,0.000,16.77,16.77,0.00,0,0,-1.60770,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.39,16.73,0.66,0.992,1.007,2.640,-0.003,0.083,16.77,17,0.2492
94728,0.991,0.991,1.100,1.100,1.100,1.100,0.000,16.80,0.1680,2.668,0.000,16.80,16.80,0.00,0,0,-1.62086,16.80,16.80,0.00,0,0,16.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.42,16.77,0.65,0.994,1.008,2.648,-0.003,0.081,16.80,16,0.4199
94853,0.992,0.993,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.669,0.000,16.77,16.77,0.00,0,0,-1.63046,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.39,16.75,0.64,0.996,1.009,2.647,-0.004,0.078,16.77,17,-0.3719
94988,0.996,0.996,1.100,1.100,1.100,1.100,0.000,16.69,0.1669,2.667,0.000,16.69,16.69,0.00,0,0,-1.63981,16.69,16.69,0.00,0,0,16.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.31,16.69,0.62,0.999,1.011,2.642,-0.002,0.074,16.69,17,-0.3566
95114,0.997,0.998,1.100,1.100,1.100,1.100,0.000,16.72,0.1672,2.663,0.000,16.72,16.72,0.00,0,0,-1.65506,16.72,16.72,0.00,0,0,16.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.30,16.70,0.61,1.001,1.014,2.638,-0.003,0.071,16.72,17,-0.0713
95245,1.000,0.999,1.100,1.100,1.100,1.100,0.000,16.74,0.1674,2.665,0.000,16.74,16.74,0.00,0,0,-1.66418,16.74,16.74,0.00,0,0,16.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.32,16.72,0.60,1.002,1.015,2.642,-0.002,0.069,16.74,17,0.1599
95370,1.005,1.002,1.100,1.100,1.100,1.100,0.000,16.65,0.1665,2.666,0.000,16.65,16.65,0.00,0,0,-1.67313,16.65,16.65,0.00,0,0,16.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.25,16.67,0.58,1.005,1.016,2.642,-0.000,0.066,16.65,16,0.3355
95506,1.006,1.005,1.100,1.100,1.100,1.100,0.000,16.60,0.1660,2.663,0.000,16.60,16.60,0.00,0,0,-1.68183,16.60,16.60,0.00,0,0,16.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.20,16.63,0.57,1.007,1.018,2.638,-0.001,0.064,16.60,16,0.2838
95633,1.007,1.007,1.100,1.100,1.100,1.100,0.000,16.59,0.1659,2.656,0.000,16.59,16.59,0.00,0,0,-1.69302,16.59,16.59,0.00,0,0,16.59,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.15,16.59,0.56,1.009,1.020,2.628,-0.002,0.060,16.59,17,-0.4912
95764,1.006,1.006,1.100,1.100,1.100,1.100,0.000,16.69,0.1669,2.656,0.000,16.69,16.69,0.00,0,0,-1.70145,16.69,16.69,0.00,0,0,16.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.22,16.66,0.56,1.009,1.021,2.631,-0.002,0.060,16.69,16,0.4900
95892,1.005,1.006,1.100,1.100,1.100,1.100,0.000,16.76,0.1676,2.659,0.000,16.76,16.76,0.00,0,0,-1.70987,16.76,16.76,0.00,0,0,16.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.27,16.71,0.56,1.009,1.021,2.636,-0.004,0.059,16.76,17,-0.3343
96020,1.006,1.007,1.100,1.100,1.100,1.100,0.000,16.78,0.1678,2.660,0.000,16.78,16.78,0.00,0,0,-1.71815,16.78,16.78,0.00,0,0,16.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.29,16.73,0.55,1.010,1.022,2.640,-0.004,0.058,16.78,17,-0.1740
96149,1.010,1.010,1.100,1.100,1.100,1.100,0.000,16.69,0.1669,2.660,0.000,16.69,16.69,0.00,0,0,-1.72624,16.69,16.69,0.00,0,0,16.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.22,16.68,0.54,1.013,1.024,2.639,-0.002,0.055,16.69,17,-0.1461
96275,1.011,1.011,1.100,1.100,1.100,1.100,0.000,16.75,0.1675,2.661,0.000,16.75,16.75,0.00,0,0,-1.73696,16.75,16.75,0.00,0,0,16.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.26,16.72,0.53,1.013,1.025,2.642,-0.002,0.054,16.75,17,-0.2521
96399,1.012,1.012,1.100,1.100,1.100,1.100,0.000,16.78,0.1678,2.664,0.000,16.78,16.78,0.00,0,0,-1.74753,16.78,16.78,0.00,0,0,16.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.28,16.75,0.53,1.014,1.026,2.646,-0.002,0.053,16.78,17,-0.2322
96528,1.014,1.014,1.100,1.100,1.100,1.100,0.000,16.78,0.1678,2.665,0.000,16.78,16.78,0.00,0,0,-1.75787,16.78,16.78,0.00,0,0,16.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.27,16.76,0.52,1.016,1.027,2.647,-0.002,0.051,16.78,17,-0.2747
96654,1.017,1.016,1.100,1.100,1.100,1.100,0.000,16.73,0.1673,2.665,0.000,16.73,16.73,0.00,0,0,-1.76549,16.73,16.73,0.00,0,0,16.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.23,16.72,0.50,1.018,1.028,2.647,-0.001,0.049,16.73,17,-0.0718
96781,1.019,1.019,1.100,1.100,1.100,1.100,0.000,16.67,0.1667,2.662,0.000,16.67,16.67,0.00,0,0,-1.77533,16.67,16.67,0.00,0,0,16.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.17,16.68,0.49,1.021,1.030,2.641,-0.002,0.046,16.67,17,-0.3881
96909,1.020,1.020,1.100,1.100,1.100,1.100,0.000,16.67,0.1667,2.660,0.000,16.67,16.67,0.00,0,0,-1.78256,16.67,16.67,0.00,0,0,16.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.15,16.67,0.48,1.022,1.032,2.638,-0.001,0.044,16.67,17,-0.4181
97038,1.020,1.020,1.100,1.100,1.100,1.100,0.000,16.74,0.1674,2.662,0.000,16.74,16.74,0.00,0,0,-1.78986,16.74,16.74,0.00,0,0,16.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.20,16.72,0.48,1.022,1.032,2.643,-0.001,0.044,16.74,17,-0.1535
97163,1.022,1.020,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.665,0.000,16.77,16.77,0.00,0,0,-1.79710,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.23,16.75,0.48,1.022,1.032,2.648,-0.001,0.043,16.77,17,0.2181
97295,1.023,1.022,1.100,1.100,1.100,1.100,0.000,16.80,0.1680,2.670,0.000,16.80,16.80,0.00,0,0,-1.81364,16.80,16.80,0.00,0,0,16.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.25,16.79,0.46,1.024,1.034,2.655,-0.001,0.041,16.80,17,-0.2000
97420,1.024,1.024,1.100,1.100,1.100,1.100,0.000,16.79,0.1679,2.672,0.000,16.79,16.79,0.00,0,0,-1.82060,16.79,16.79,0.00,0,0,16.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.25,16.79,0.46,1.025,1.035,2.657,-0.001,0.040,16.79,17,0.2704
97550,1.027,1.026,1.100,1.100,1.100,1.100,0.000,16.73,0.1673,2.671,0.000,16.73,16.73,0.00,0,0,-1.82737,16.73,16.73,0.00,0,0,16.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.19,16.75,0.44,1.028,1.036,2.655,-0.001,0.038,16.73,17,-0.4193
97676,1.025,1.026,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.670,0.000,16.77,16.77,0.00,0,0,-1.83400,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.21,16.77,0.44,1.028,1.037,2.652,-0.002,0.037,16.77,17,-0.1837
97803,1.027,1.027,1.100,1.100,1.100,1.100,0.000,16.83,0.1683,2.671,0.000,16.83,16.83,0.00,0,0,-1.84712,16.83,16.83,0.00,0,0,16.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.24,16.81,0.43,1.029,1.038,2.655,-0.002,0.036,16.83,17,-0.4509
97930,1.026,1.027,1.100,1.100,1.100,1.100,0.000,16.91,0.1691,2.675,0.000,16.91,16.91,0.00,0,0,-1.85369,16.91,16.91,0.00,0,0,16.91,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.30,16.86,0.44,1.029,1.039,2.661,-0.003,0.036,16.91,17,0.1764
98057,1.027,1.028,1.100,1.100,1.100,1.100,0.000,16.92,0.1692,2.679,0.000,16.92,16.92,0.00,0,0,-1.86021,16.92,16.92,0.00,0,0,16.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.32,16.89,0.43,1.030,1.039,2.667,-0.002,0.035,16.92,17,-0.0967
98186,1.031,1.031,1.100,1.100,1.100,1.100,0.000,16.84,0.1684,2.678,0.000,16.84,16.84,0.00,0,0,-1.87062,16.84,16.84,0.00,0,0,16.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.25,16.83,0.41,1.032,1.041,2.663,-0.002,0.033,16.84,17,-0.0266
98312,1.034,1.033,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.676,0.000,16.77,16.77,0.00,0,0,-1.87668,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.18,16.78,0.40,1.035,1.043,2.659,-0.001,0.031,16.77,16,0.3115
98438,1.035,1.034,1.100,1.100,1.100,1.100,0.000,16.77,0.1677,2.674,0.000,16.77,16.77,0.00,0,0,-1.88264,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.17,16.78,0.39,1.036,1.044,2.657,-0.001,0.030,16.77,17,-0.3660
98567,1.037,1.037,1.100,1.100,1.100,1.100,0.000,16.84,0.1684,2.675,0.000,16.84,16.84,0.00,0,0,-1.89235,16.84,16.84,0.00,0,0,16.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.19,16.81,0.38,1.038,1.046,2.656,-0.001,0.027,16.84,17,-0.2900
98693,1.039,1.038,1.100,1.100,1.100,1.100,0.000,16.92,0.1692,2.680,0.000,16.92,16.92,0.00,0,0,-1.90381,16.92,16.92,0.00,0,0,16.92,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.24,16.88,0.37,1.040,1.049,2.663,-0.001,0.025,16.92,17,0.0959
98820,1.040,1.039,1.100,1.100,1.100,1.100,0.000,16.99,0.1699,2.687,0.000,16.99,16.99,0.00,0,0,-1.91307,16.99,16.99,0.00,0,0,16.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.30,16.94,0.36,1.041,1.050,2.671,-0.001,0.024,16.99,17,-0.0495
98945,1.041,1.040,1.100,1.100,1.100,1.100,0.000,17.06,0.1706,2.695,0.000,17.06,17.06,0.00,0,0,-1.92212,17.06,17.06,0.00,0,0,17.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.36,17.00,0.35,1.042,1.051,2.680,-0.001,0.023,17.06,17,0.1427
99071,1.042,1.042,1.100,1.100,1.100,1.100,0.000,17.14,0.1714,2.706,0.000,17.14,17.14,0.00,0,0,-1.93265,17.14,17.14,0.00,0,0,17.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.42,17.08,0.34,1.044,1.052,2.691,-0.002,0.022,17.14,17,-0.2089
99201,1.043,1.043,1.100,1.100,1.100,1.100,0.000,17.22,0.1722,2.717,0.000,17.22,17.22,0.00,0,0,-1.94285,17.22,17.22,0.00,0,0,17.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.49,17.15,0.34,1.045,1.053,2.702,-0.002,0.021,17.22,17,-0.1148
99330,1.046,1.046,1.100,1.100,1.100,1.100,0.000,17.28,0.1728,2.728,0.000,17.28,17.28,0.00,0,0,-1.95282,17.28,17.28,0.00,0,0,17.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.54,17.22,0.32,1.048,1.055,2.714,-0.001,0.019,17.28,17,0.4384
99458,1.048,1.048,1.100,1.100,1.100,1.100,0.000,17.31,0.1731,2.733,0.000,17.31,17.31,0.00,0,0,-1.95761,17.31,17.31,0.00,0,0,17.31,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.56,17.25,0.31,1.049,1.057,2.719,-0.001,0.018,17.31,17,0.3552
99589,1.050,1.050,1.100,1.100,1.100,1.100,0.000,17.33,0.1733,2.738,0.000,17.33,17.33,0.00,0,0,-1.96217,17.33,17.33,0.00,0,0,17.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.56,17.26,0.30,1.052,1.059,2.720,-0.002,0.016,17.33,17,0.3284
99720,1.054,1.053,1.100,1.100,1.100,1.100,0.000,17.35,0.1735,2.743,0.000,17.35,17.35,0.00,0,0,-1.96779,17.35,17.35,0.00,0,0,17.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.55,17.28,0.28,1.055,1.062,2.720,-0.001,0.014,17.35,18,-0.3188
99849,1.056,1.057,1.100,1.100,1.100,1.100,0.000,17.43,0.1743,2.754,0.000,17.43,17.43,0.00,0,0,-1.97949,17.43,17.43,0.00,0,0,17.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.60,17.34,0.26,1.058,1.065,2.729,-0.002,0.012,17.43,17,0.1469
99980,1.060,1.060,1.100,1.100,1.100,1.100,0.000,17.50,0.1750,2.766,0.000,17.50,17.50,0.00,0,0,-1.99080,17.50,17.50,0.00,0,0,17.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.68,17.44,0.24,1.061,1.067,2.747,-0.001,0.010,17.50,17,0.4032
100106,1.064,1.064,1.100,1.100,1.100,1.100,0.000,17.58,0.1758,2.778,0.000,17.58,17.58,0.00,0,0,-2.00322,17.58,17.58,0.00,0,0,17.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.73,17.52,0.22,1.065,1.071,2.761,-0.001,0.008,17.58,17,0.3574
100236,1.068,1.068,1.100,1.100,1.100,1.100,0.000,17.65,0.1765,2.790,0.000,17.65,17.65,0.00,0,0,-2.01451,17.65,17.65,0.00,0,0,17.65,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.78,17.59,0.19,1.069,1.074,2.773,-0.001,0.007,17.65,18,0.1349
100365,1.072,1.072,1.100,1.100,1.100,1.100,0.000,17.72,0.1772,2.802,0.000,17.72,17.72,0.00,0,0,-2.02705,17.72,17.72,0.00,0,0,17.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.83,17.66,0.17,1.073,1.078,2.786,-0.001,0.005,17.72,18,-0.2784
100501,1.074,1.074,1.100,1.100,1.100,1.100,0.000,17.79,0.1779,2.813,0.000,17.79,17.79,0.00,0,0,-2.03699,17.79,17.79,0.00,0,0,17.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.90,17.75,0.16,1.075,1.079,2.801,-0.001,0.004,17.79,18,-0.1198
100629,1.080,1.080,1.100,1.100,1.100,1.100,0.000,17.82,0.1782,2.820,0.000,17.82,17.82,0.00,0,0,-2.04585,17.82,17.82,0.00,0,0,17.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.88,17.77,0.12,1.081,1.084,2.802,-0.001,0.002,17.82,17,0.3713
100760,1.083,1.083,1.100,1.100,1.100,1.100,0.000,17.84,0.1784,2.824,0.000,17.84,17.84,0.00,0,0,-2.05136,17.84,17.84,0.00,0,0,17.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.89,17.79,0.10,1.084,1.087,2.806,-0.001,0.002,17.84,18,-0.2978
100889,1.086,1.085,1.100,1.100,1.100,1.100,0.000,17.89,0.1789,2.830,0.000,17.89,17.89,0.00,0,0,-2.05845,17.89,17.89,0.00,0,0,17.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.94,17.86,0.09,1.086,1.088,2.820,0.000,0.001,17.89,18,-0.3088
101019,1.087,1.087,1.100,1.100,1.100,1.100,0.000,17.89,0.1789,2.832,0.000,17.89,17.89,0.00,0,0,-2.06082,17.89,17.89,0.00,0,0,17.89,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.93,17.86,0.07,1.088,1.090,2.820,-0.000,0.001,17.89,18,0.0075
101140,1.092,1.091,1.100,1.100,1.100,1.100,0.000,17.90,0.1790,2.833,0.000,17.90,17.90,0.00,0,0,-2.06544,17.90,17.90,0.00,0,0,17.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.93,17.87,0.05,1.091,1.093,2.824,0.000,0.000,17.90,18,0.0230
101278,1.094,1.093,1.074,1.095,1.074,1.095,-0.093,17.84,0.1784,2.833,0.000,17.84,17.84,0.00,0,0,-2.06592,17.84,17.84,0.00,0,0,17.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.47,17.46,0.00,1.092,1.086,2.823,0.002,0.002,17.84,18,-0.3594
101403,1.099,1.097,1.084,1.089,1.084,1.089,-0.060,17.75,0.1775,2.828,0.000,17.75,17.75,0.00,0,0,-2.06539,17.75,17.75,0.00,0,0,17.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.46,17.51,-0.06,1.096,1.091,2.813,0.002,0.002,17.75,18,-0.0359
101535,1.102,1.101,1.093,1.086,1.093,1.086,-0.012,17.68,0.1768,2.820,0.000,17.68,17.68,0.00,0,0,-2.06379,17.68,17.68,0.00,0,0,17.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.53,17.62,-0.09,1.101,1.098,2.798,0.001,0.002,17.68,18,-0.2291
