# SHOT START
# legend_version=1
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_residual,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual
81479,0.973,0.975,1.100,1.100,1.100,1.100,0.000,16.17,0.1617,2.574,0.000,16.17,16.17,0.00,0,0,-1.45050,16.17,16.17,0.00,0,0,16.17,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.89,16.14,0.75,0.978,0.994,2.548,-0.005,0.106,16.17,16,0.1464
81605,0.982,0.978,1.100,1.100,1.100,1.100,0.000,16.14,0.1614,2.576,0.000,16.14,16.14,0.00,0,0,-1.46161,16.14,16.14,0.00,0,0,16.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.86,16.13,0.73,0.981,0.996,2.551,0.001,0.103,16.14,17,-0.3649
81731,0.989,0.983,1.100,1.100,1.100,1.100,0.000,15.94,0.1594,2.574,0.000,15.94,15.94,0.00,0,0,-1.47242,15.94,15.94,0.00,0,0,15.94,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.71,16.01,0.70,0.986,0.999,2.546,0.004,0.097,15.94,16,-0.1158
81858,0.980,0.981,1.100,1.100,1.100,1.100,0.000,16.16,0.1616,2.576,0.000,16.16,16.16,0.00,0,0,-1.48320,16.16,16.16,0.00,0,0,16.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.85,16.13,0.71,0.984,0.999,2.549,-0.003,0.097,16.16,16,0.3490
81986,0.977,0.980,1.100,1.100,1.100,1.100,0.000,16.34,0.1634,2.580,0.000,16.34,16.34,0.00,0,0,-1.49744,16.34,16.34,0.00,0,0,16.34,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.97,16.25,0.72,0.983,0.999,2.556,-0.006,0.096,16.34,16,0.1838
82115,0.987,0.985,1.100,1.100,1.100,1.100,0.000,16.17,0.1617,2.581,0.000,16.17,16.17,0.00,0,0,-1.50791,16.17,16.17,0.00,0,0,16.17,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.85,16.16,0.69,0.987,1.002,2.557,-0.001,0.092,16.17,16,-0.2450
82241,0.991,0.988,1.100,1.100,1.100,1.100,0.000,16.06,0.1606,2.580,0.000,16.06,16.06,0.00,0,0,-1.51813,16.06,16.06,0.00,0,0,16.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.76,16.09,0.67,0.991,1.004,2.553,0.000,0.088,16.06,16,0.1541
82368,0.981,0.983,1.100,1.100,1.100,1.100,0.000,16.41,0.1641,2.588,0.000,16.41,16.41,0.00,0,0,-1.52861,16.41,16.41,0.00,0,0,16.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.02,16.32,0.69,0.987,1.003,2.567,-0.006,0.090,16.41,16,0.2597
82489,0.982,0.986,1.100,1.100,1.100,1.100,0.000,16.38,0.1638,2.588,0.000,16.38,16.38,0.00,0,0,-1.53865,16.38,16.38,0.00,0,0,16.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.98,16.30,0.68,0.989,1.004,2.565,-0.007,0.087,16.38,17,-0.1251
82617,0.984,0.986,1.100,1.100,1.100,1.100,0.000,16.45,0.1645,2.592,0.000,16.45,16.45,0.00,0,0,-1.54870,16.45,16.45,0.00,0,0,16.45,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.04,16.36,0.68,0.989,1.005,2.571,-0.005,0.086,16.45,17,-0.2339
82742,0.998,0.993,1.100,1.100,1.100,1.100,0.000,16.18,0.1618,2.595,0.000,16.18,16.18,0.00,0,0,-1.55868,16.18,16.18,0.00,0,0,16.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.86,16.22,0.64,0.995,1.007,2.575,0.003,0.081,16.18,16,-0.2093
82869,0.995,0.995,1.100,1.100,1.100,1.100,0.000,16.14,0.1614,2.594,0.000,16.14,16.14,0.00,0,0,-1.56836,16.14,16.14,0.00,0,0,16.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.81,16.18,0.63,0.998,1.009,2.571,-0.002,0.078,16.14,17,-0.4646
82990,0.988,0.990,1.100,1.100,1.100,1.100,0.000,16.50,0.1650,2.602,0.000,16.50,16.50,0.00,0,0,-1.57825,16.50,16.50,0.00,0,0,16.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.08,16.42,0.66,0.993,1.008,2.583,-0.004,0.081,16.50,17,-0.1052
83121,0.994,0.994,1.100,1.100,1.100,1.100,0.000,16.43,0.1643,2.607,0.000,16.43,16.43,0.00,0,0,-1.59423,16.43,16.43,0.00,0,0,16.43,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.03,16.39,0.63,0.997,1.010,2.589,-0.003,0.077,16.43,17,-0.1520
83247,0.999,0.996,1.100,1.100,1.100,1.100,0.000,16.38,0.1638,2.611,0.000,16.38,16.38,0.00,0,0,-1.60372,16.38,16.38,0.00,0,0,16.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.00,16.38,0.62,0.999,1.011,2.593,0.000,0.074,16.38,16,0.1726
83380,0.993,0.997,1.100,1.100,1.100,1.100,0.000,16.41,0.1641,2.609,0.000,16.41,16.41,0.00,0,0,-1.61283,16.41,16.41,0.00,0,0,16.41,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.99,16.38,0.61,1.000,1.013,2.586,-0.007,0.072,16.41,16,0.0758
83508,0.992,0.996,1.100,1.100,1.100,1.100,0.000,16.57,0.1657,2.611,0.000,16.57,16.57,0.00,0,0,-1.62198,16.57,16.57,0.00,0,0,16.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.10,16.48,0.62,0.999,1.013,2.590,-0.006,0.072,16.57,16,0.2648
83635,1.005,1.002,1.100,1.100,1.100,1.100,0.000,16.30,0.1630,2.612,0.000,16.30,16.30,0.00,0,0,-1.63101,16.30,16.30,0.00,0,0,16.30,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.91,16.33,0.58,1.005,1.016,2.591,0.001,0.067,16.30,16,0.4951
83761,0.997,0.999,1.100,1.100,1.100,1.100,0.000,16.54,0.1654,2.616,0.000,16.54,16.54,0.00,0,0,-1.64005,16.54,16.54,0.00,0,0,16.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.08,16.48,0.60,1.002,1.015,2.597,-0.005,0.068,16.54,17,-0.0381
83892,1.002,1.001,1.100,1.100,1.100,1.100,0.000,16.51,0.1651,2.622,0.000,16.51,16.51,0.00,0,0,-1.64909,16.51,16.51,0.00,0,0,16.51,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.08,16.49,0.59,1.004,1.016,2.606,-0.002,0.067,16.51,17,-0.3331
84017,1.017,1.012,1.100,1.100,1.100,1.100,0.000,16.03,0.1603,2.612,0.000,16.03,16.03,0.00,0,0,-1.65735,16.03,16.03,0.00,0,0,16.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.70,16.17,0.53,1.013,1.021,2.585,0.004,0.059,16.03,16,0.2164
84145,1.009,1.006,1.100,1.100,1.100,1.100,0.000,16.40,0.1640,2.614,0.000,16.40,16.40,0.00,0,0,-1.66591,16.40,16.40,0.00,0,0,16.40,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.95,16.39,0.56,1.008,1.020,2.591,0.000,0.061,16.40,17,-0.4800
84272,1.001,1.004,1.100,1.100,1.100,1.100,0.000,16.58,0.1658,2.619,0.000,16.58,16.58,0.00,0,0,-1.67452,16.58,16.58,0.00,0,0,16.58,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.09,16.51,0.57,1.007,1.020,2.600,-0.005,0.061,16.58,16,0.1265
84400,1.013,1.010,1.100,1.100,1.100,1.100,0.000,16.35,0.1635,2.618,0.000,16.35,16.35,0.00,0,0,-1.68277,16.35,16.35,0.00,0,0,16.35,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.92,16.38,0.54,1.012,1.022,2.597,0.001,0.057,16.35,16,0.3107
84526,1.018,1.014,1.100,1.100,1.100,1.100,0.000,16.18,0.1618,2.610,0.000,16.18,16.18,0.00,0,0,-1.69058,16.18,16.18,0.00,0,0,16.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.75,16.24,0.51,1.016,1.025,2.583,0.002,0.053,16.18,16,-0.0710
84653,1.005,1.007,1.100,1.100,1.100,1.100,0.000,16.64,0.1664,2.618,0.000,16.64,16.64,0.00,0,0,-1.69891,16.64,16.64,0.00,0,0,16.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.09,16.54,0.55,1.009,1.023,2.599,-0.005,0.057,16.64,17,-0.3314
84781,1.006,1.007,1.100,1.100,1.100,1.100,0.000,16.68,0.1668,2.627,0.000,16.68,16.68,0.00,0,0,-1.70725,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.16,16.60,0.55,1.010,1.023,2.613,-0.004,0.057,16.68,17,-0.3477
84907,1.022,1.017,1.100,1.100,1.100,1.100,0.000,16.26,0.1626,2.623,0.000,16.26,16.26,0.00,0,0,-1.71503,16.26,16.26,0.00,0,0,16.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.85,16.35,0.50,1.018,1.027,2.605,0.004,0.051,16.26,16,-0.1462
85032,1.016,1.017,1.100,1.100,1.100,1.100,0.000,16.32,0.1632,2.618,0.000,16.32,16.32,0.00,0,0,-1.72257,16.32,16.32,0.00,0,0,16.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.85,16.35,0.50,1.019,1.028,2.594,-0.002,0.049,16.32,17,-0.1845
85157,1.008,1.011,1.100,1.100,1.100,1.100,0.000,16.75,0.1675,2.628,0.000,16.75,16.75,0.00,0,0,-1.73566,16.75,16.75,0.00,0,0,16.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.17,16.64,0.53,1.013,1.026,2.614,-0.005,0.052,16.75,17,-0.2029
85288,1.012,1.013,1.100,1.100,1.100,1.100,0.000,16.68,0.1668,2.632,0.000,16.68,16.68,0.00,0,0,-1.74337,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.13,16.62,0.52,1.016,1.027,2.619,-0.004,0.050,16.68,17,-0.4094
85416,1.023,1.019,1.100,1.100,1.100,1.100,0.000,16.46,0.1646,2.634,0.000,16.46,16.46,0.00,0,0,-1.75092,16.46,16.46,0.00,0,0,16.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.98,16.50,0.49,1.021,1.030,2.619,0.002,0.047,16.46,16,0.2988
85543,1.015,1.019,1.100,1.100,1.100,1.100,0.000,16.52,0.1652,2.632,0.000,16.52,16.52,0.00,0,0,-1.75822,16.52,16.52,0.00,0,0,16.52,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.00,16.52,0.49,1.021,1.031,2.613,-0.006,0.046,16.52,17,-0.2420
85672,1.009,1.015,1.100,1.100,1.100,1.100,0.000,16.80,0.1680,2.632,0.000,16.80,16.80,0.00,0,0,-1.76547,16.80,16.80,0.00,0,0,16.80,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.18,16.67,0.51,1.017,1.030,2.615,-0.008,0.047,16.80,16,0.3270
85806,1.027,1.020,1.100,1.100,1.100,1.100,0.000,16.59,0.1659,2.641,0.000,16.59,16.59,0.00,0,0,-1.77303,16.59,16.59,0.00,0,0,16.59,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.08,16.60,0.48,1.022,1.031,2.629,0.005,0.045,16.59,17,-0.3763
85930,1.022,1.023,1.100,1.100,1.100,1.100,0.000,16.46,0.1646,2.638,0.000,16.46,16.46,0.00,0,0,-1.78007,16.46,16.46,0.00,0,0,16.46,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.97,16.51,0.46,1.025,1.033,2.622,-0.003,0.042,16.46,16,0.1895
86056,1.016,1.020,1.100,1.100,1.100,1.100,0.000,16.68,0.1668,2.635,0.000,16.68,16.68,0.00,0,0,-1.78693,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.09,16.61,0.47,1.023,1.034,2.616,-0.006,0.042,16.68,17,-0.3822
86187,1.020,1.017,1.100,1.100,1.100,1.100,0.000,16.93,0.1693,2.651,0.000,16.93,16.93,0.00,0,0,-1.79451,16.93,16.93,0.00,0,0,16.93,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.32,16.83,0.49,1.019,1.031,2.644,0.001,0.045,16.93,16,0.4979
86313,1.028,1.024,1.100,1.100,1.100,1.100,0.000,16.67,0.1667,2.662,0.000,16.67,16.67,0.00,0,0,-1.80888,16.67,16.67,0.00,0,0,16.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.17,16.72,0.46,1.026,1.034,2.654,0.002,0.041,16.67,16,0.4408
86441,1.026,1.028,1.100,1.100,1.100,1.100,0.000,16.50,0.1650,2.653,0.000,16.50,16.50,0.00,0,0,-1.81531,16.50,16.50,0.00,0,0,16.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.99,16.56,0.43,1.030,1.037,2.633,-0.004,0.037,16.50,17,-0.1423
86566,1.028,1.026,1.100,1.100,1.100,1.100,0.000,16.68,0.1668,2.654,0.000,16.68,16.68,0.00,0,0,-1.82202,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.11,16.67,0.44,1.028,1.037,2.636,0.000,0.038,16.68,17,-0.0768
86694,1.033,1.028,1.100,1.100,1.100,1.100,0.000,16.63,0.1663,2.660,0.000,16.63,16.63,0.00,0,0,-1.82891,16.63,16.63,0.00,0,0,16.63,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.10,16.67,0.43,1.030,1.038,2.647,0.004,0.037,16.63,16,0.4701
86818,1.034,1.034,1.100,1.100,1.100,1.100,0.000,16.37,0.1637,2.652,0.000,16.37,16.37,0.00,0,0,-1.83510,16.37,16.37,0.00,0,0,16.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.88,16.48,0.40,1.035,1.041,2.630,-0.001,0.033,16.37,16,-0.0279
86946,1.027,1.030,1.100,1.100,1.100,1.100,0.000,16.64,0.1664,2.645,0.000,16.64,16.64,0.00,0,0,-1.84116,16.64,16.64,0.00,0,0,16.64,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.02,16.60,0.42,1.032,1.041,2.621,-0.005,0.033,16.64,16,0.4248
87071,1.033,1.029,1.100,1.100,1.100,1.100,0.000,16.74,0.1674,2.653,0.000,16.74,16.74,0.00,0,0,-1.84774,16.74,16.74,0.00,0,0,16.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.13,16.71,0.42,1.031,1.040,2.638,0.002,0.034,16.74,17,-0.0654
87198,1.034,1.034,1.100,1.100,1.100,1.100,0.000,16.57,0.1657,2.650,0.000,16.57,16.57,0.00,0,0,-1.85790,16.57,16.57,0.00,0,0,16.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.99,16.59,0.40,1.035,1.043,2.631,-0.001,0.031,16.57,17,0.0397
87326,1.028,1.031,1.100,1.100,1.100,1.100,0.000,16.81,0.1681,2.649,0.000,16.81,16.81,0.00,0,0,-1.86777,16.81,16.81,0.00,0,0,16.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.14,16.73,0.41,1.033,1.043,2.633,-0.005,0.031,16.81,17,0.2489
87452,1.036,1.033,1.100,1.100,1.100,1.100,0.000,16.78,0.1678,2.659,0.000,16.78,16.78,0.00,0,0,-1.87604,16.78,16.78,0.00,0,0,16.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.16,16.76,0.40,1.034,1.043,2.649,0.001,0.031,16.78,17,-0.3677
87577,1.035,1.035,1.100,1.100,1.100,1.100,0.000,16.76,0.1676,2.662,0.000,16.76,16.76,0.00,0,0,-1.88200,16.76,16.76,0.00,0,0,16.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.14,16.75,0.39,1.037,1.045,2.652,-0.002,0.029,16.76,17,0.0692
87706,1.025,1.029,1.100,1.100,1.100,1.100,0.000,17.10,0.1710,2.671,0.000,17.10,17.10,0.00,0,0,-1.88818,17.10,17.10,0.00,0,0,17.10,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.40,16.98,0.42,1.031,1.042,2.665,-0.005,0.032,17.10,17,-0.0804
87831,1.038,1.035,1.100,1.100,1.100,1.100,0.000,16.86,0.1686,2.676,0.000,16.86,16.86,0.00,0,0,-1.89419,16.86,16.86,0.00,0,0,16.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.25,16.86,0.39,1.037,1.045,2.669,0.002,0.029,16.86,17,-0.3397
87957,1.034,1.036,1.100,1.100,1.100,1.100,0.000,16.95,0.1695,2.682,0.000,16.95,16.95,0.00,0,0,-1.90558,16.95,16.95,0.00,0,0,16.95,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.29,16.91,0.38,1.038,1.047,2.669,-0.004,0.027,16.95,17,0.1186
88084,1.035,1.037,1.100,1.100,1.100,1.100,0.000,17.03,0.1703,2.689,0.000,17.03,17.03,0.00,0,0,-1.91489,17.03,17.03,0.00,0,0,17.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.35,16.97,0.37,1.039,1.048,2.676,-0.004,0.026,17.03,17,0.0619
88213,1.051,1.046,1.033,1.086,1.033,1.086,-0.242,16.87,0.1687,2.690,0.000,16.87,16.87,0.00,0,0,-1.91936,16.87,16.87,0.00,0,0,16.87,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.12,15.90,0.22,1.044,1.032,2.670,0.007,0.011,16.87,17,-0.1109
88337,1.049,1.047,1.039,1.069,1.039,1.069,-0.161,16.73,0.1673,2.685,0.000,16.73,16.73,0.00,0,0,-1.92195,16.73,16.73,0.00,0,0,16.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.22,16.11,0.11,1.045,1.037,2.661,0.004,0.004,16.73,16,0.2367
88466,1.040,1.044,1.048,1.059,1.048,1.059,-0.072,16.68,0.1668,2.677,0.000,16.68,16.68,0.00,0,0,-1.92338,16.68,16.68,0.00,0,0,16.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.49,16.41,0.08,1.043,1.040,2.653,-0.003,0.001,16.68,16,0.2763
88596,1.048,1.045,1.074,1.057,1.074,1.057,0.003,16.66,0.1666,2.670,0.000,16.66,16.66,0.00,0,0,-1.92463,16.66,16.66,0.00,0,0,16.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.77,16.69,0.08,1.045,1.046,2.652,0.003,0.001,16.66,16,0.2877
88724,1.040,1.041,1.093,1.064,1.093,1.064,0.115,16.77,0.1677,2.668,0.000,16.77,16.77,0.00,0,0,-1.92639,16.77,16.77,0.00,0,0,16.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.36,17.21,0.15,1.043,1.054,2.657,-0.002,0.011,16.77,16,0.4863
88849,1.032,1.036,1.114,1.078,1.114,1.078,0.173,16.96,0.1696,2.672,0.000,16.96,16.96,0.00,0,0,-1.92932,16.96,16.96,0.00,0,0,16.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.85,17.58,0.26,1.040,1.058,2.668,-0.009,0.028,16.96,17,0.0985
88977,1.050,1.045,1.139,1.095,1.139,1.095,0.210,17.09,0.1709,2.681,0.000,17.09,17.09,0.00,0,0,-1.93354,17.09,17.09,0.00,0,0,17.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,18.16,17.84,0.32,1.049,1.072,2.676,0.001,0.041,17.09,17,0.2049
89103,1.047,1.045,1.197,1.119,1.197,1.119,0.238,17.66,0.1766,2.702,0.000,17.66,17.66,0.00,0,0,-1.93962,17.66,17.66,0.00,0,0,17.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,18.80,18.34,0.46,1.051,1.082,2.696,-0.004,0.064,17.66,17,0.4573
89229,1.052,1.052,1.232,1.148,1.232,1.148,0.370,18.79,0.1879,2.756,0.000,18.79,18.79,0.00,0,0,-1.94758,18.79,18.79,0.00,0,0,18.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,20.23,19.63,0.59,1.062,1.112,2.741,-0.007,0.105,18.79,19,-0.3012
89354,1.101,1.088,1.269,1.184,1.269,1.184,0.416,18.82,0.1882,2.809,0.000,18.82,18.82,0.00,0,0,-1.95622,18.82,18.82,0.00,0,0,18.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,20.49,19.88,0.60,1.098,1.150,2.751,0.003,0.121,18.82,19,0.1071
89487,1.116,1.114,1.353,1.222,1.353,1.222,0.432,19.38,0.1938,2.859,0.000,19.38,19.38,0.00,0,0,-1.96537,19.38,19.38,0.00,0,0,19.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,20.92,20.26,0.67,1.126,1.186,2.740,-0.009,0.128,19.38,19,0.3468
89614,1.157,1.144,1.400,1.265,1.400,1.265,0.443,20.03,0.2003,2.926,0.000,20.03,20.03,0.00,0,0,-1.97601,20.03,20.03,0.00,0,0,20.03,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,21.46,20.72,0.74,1.157,1.224,2.751,0.000,0.141,20.03,20,-0.0373
89744,1.184,1.176,1.450,1.315,1.450,1.315,0.606,20.79,0.2079,3.001,0.000,20.79,20.79,0.00,0,0,-1.98802,20.79,20.79,0.00,0,0,20.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,22.74,21.89,0.85,1.194,1.279,2.770,-0.006,0.208,20.79,21,-0.3187
89870,1.236,1.224,1.503,1.372,1.503,1.372,0.644,21.20,0.2120,3.070,0.000,21.20,21.20,0.00,0,0,-2.00085,21.20,21.20,0.00,0,0,21.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,23.22,22.31,0.91,1.242,1.334,2.769,-0.005,0.233,21.20,22,-0.4334
89999,1.291,1.273,1.619,1.434,1.619,1.434,0.635,21.77,0.2177,3.145,0.000,21.77,21.77,0.00,0,0,-2.01512,21.77,21.77,0.00,0,0,21.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,23.63,22.64,0.99,1.292,1.389,2.770,-0.001,0.246,21.77,21,0.4602
90126,1.332,1.317,1.683,1.502,1.683,1.502,0.816,22.70,0.2270,3.229,0.000,22.70,22.70,0.00,0,0,-2.03119,22.70,22.70,0.00,0,0,22.70,0.00,0.00,0.00,0.00,1.000,1.000,0.00,1,60.00,1,25.15,24.02,1.13,1.341,1.459,2.791,-0.005,0.354,22.70,23,-0.1824
90253,1.385,1.374,1.748,1.570,1.748,1.570,0.804,23.16,0.2316,3.307,0.000,23.16,23.16,0.00,0,0,-2.04831,23.16,23.16,0.00,0,0,23.16,0.00,0.00,0.01,0.00,1.000,1.000,0.00,1,60.00,1,25.50,24.30,1.20,1.398,1.520,2.797,-0.010,0.370,23.16,24,-0.4435
90383,1.447,1.430,1.890,1.645,1.890,1.645,0.848,23.86,0.2386,3.386,0.000,23.86,23.86,0.00,0,0,-2.06687,23.86,23.86,0.00,0,0,23.85,0.00,0.01,0.03,0.01,1.000,1.001,0.01,1,60.00,1,26.28,24.98,1.31,1.457,1.588,2.809,-0.009,0.426,23.86,24,0.1835
90508,1.511,1.491,1.966,1.727,1.966,1.727,0.825,24.66,0.2466,3.474,0.000,24.66,24.66,0.00,0,0,-2.08751,24.66,24.66,0.00,0,0,24.63,0.00,0.03,0.06,0.02,1.000,1.003,0.03,1,60.00,1,26.89,25.47,1.42,1.519,1.655,2.834,-0.008,0.463,24.66,24,0.4514
90633,1.598,1.570,2.045,1.814,2.045,1.814,1.045,25.03,0.2503,3.553,0.000,25.03,25.03,0.00,0,0,-2.10915,25.03,25.03,0.00,0,0,24.97,0.00,0.07,0.14,0.04,1.000,1.006,0.07,1,60.00,1,28.19,26.69,1.49,1.601,1.755,2.838,0.001,0.602,25.03,25,0.0893
